ID_NUMBER,ACTIVITY_LOCATION,EVALUATION_IDENTIFIER,EVALUATION_TYPE,EVALUATION_DESC,EVALUATION_AGENCY,EVALUATION_START_DATE,FOUND_VIOLATION
ALR000014290,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,05/24/2002,N  
ALR000014308,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,03/14/2001,Y  
ALR000014308,AL,1,NRR,NON-FINANCIAL RECORD REVIEW,S  ,05/02/2001,Y  
ALR000013748,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/12/2000,Y  
ALR000013748,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,02/16/2005,Y  
ALR000013763,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,02/15/2001,N  
ALR000013805,AL,1,FCI,FOCUSED COMPLIANCE INSPECTION,S  ,09/28/2000,Y  
ALR000013805,AL,1,NRR,NON-FINANCIAL RECORD REVIEW,S  ,01/10/2001,Y  
ALR000013805,AL,1,SNN,NOT A SIGNIFICANT NON-COMPLIER,S  ,08/27/2001,N  
ALD002904506,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,11/03/1995,N  
ALD002904506,AL,1,NRR,NON-FINANCIAL RECORD REVIEW,S  ,05/22/2002,N  
ALD002904506,AL,1,NRR,NON-FINANCIAL RECORD REVIEW,S  ,06/21/2002,N  
ALD002904506,AL,1,FRR,FINANCIAL RECORD REVIEW,S  ,08/08/2002,Y  
ALD002904506,AL,1,FRR,FINANCIAL RECORD REVIEW,S  ,05/22/2003,N  
ALD002904506,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/04/2003,N  
ALD002904506,AL,1,OAM,OPERATION AND MAINTENANCE INSPECTION,S  ,09/14/2004,N  
ALD000771949,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,09/02/1998,N  
ALD000771949,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,09/23/1998,N  
ALD000771949,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,11/16/1998,N  
ALD000771949,AL,SFQ,FCI,FOCUSED COMPLIANCE INSPECTION,S  ,11/17/1998,N  
ALD000771949,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,12/15/1998,N  
ALD000771949,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,01/15/1999,N  
ALD981860596,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,06/16/1994,Y  
ALD981860596,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,03/26/1997,Y  
ALD981860596,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,05/09/1997,Y  
ALD981860653,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/22/1993,N  
ALD981860711,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,03/04/1998,N  
ALD981860778,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,04/21/2003,Y  
ALD981860778,AL,1,NRR,NON-FINANCIAL RECORD REVIEW,S  ,08/14/2003,N  
ALD981860778,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,07/11/1996,N  
ALD981860778,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,07/12/1996,Y  
ALD981860778,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,08/09/1996,Y  
ALD981860836,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,11/18/1998,Y  
ALD981860893,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,04/23/1997,N  
ALD981860950,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,01/28/1998,Y  
ALD000771949,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,06/11/1999,N  
ALD000771949,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,06/17/1999,N  
ALD000771949,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,07/13/1999,N  
ALD000771949,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/08/1999,Y  
ALD000771949,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,09/14/1999,N  
ALD000771949,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,10/12/1999,N  
ALD000771949,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,10/22/1999,Y  
ALD000771949,AL,SFQ,OAM,OPERATION AND MAINTENANCE INSPECTION,S  ,11/09/1999,N  
ALD000771949,AL,SFQ,FRR,FINANCIAL RECORD REVIEW,S  ,01/24/2000,N  
ALD000771949,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,05/18/2000,N  
ALD000771949,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,E  ,05/23/2000,N  
ALD000771949,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,E  ,05/24/2000,N  
ALD000771949,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,06/15/2000,N  
ALD000771949,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,01/16/1996,N  
ALD000771949,AL,SFQ,FCI,FOCUSED COMPLIANCE INSPECTION,S  ,03/07/1996,N  
ALD000771949,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,03/13/1996,N  
ALD000771949,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,05/14/1996,N  
ALD000771949,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,06/05/1996,N  
ALD000771949,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,06/24/1996,N  
ALD981758188,AL,SFQ,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,09/10/1992,Y  
ALD981758188,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,05/08/1997,Y  
ALD981758188,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,08/28/1997,Y  
ALD981758188,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,07/15/1998,Y  
ALD981023344,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,07/28/2005,N  
ALD981023369,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,08/10/2004,N  
ALD981023377,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,04/02/2003,Y  
ALD981023377,AL,1,NRR,NON-FINANCIAL RECORD REVIEW,S  ,06/11/2003,Y  
ALD981023377,AL,1,NRR,NON-FINANCIAL RECORD REVIEW,S  ,08/19/2003,Y  
ALD981023401,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,06/25/2003,N  
ALD981023401,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,05/04/2005,N  
ALD981023427,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,03/13/1991,Y  
ALD981023427,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,07/10/1996,N  
ALR000031351,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/05/2007,N  
ALR000043067,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,08/01/2007,Y  
AL8570025918,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/06/2007,N  
ALR000025486,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,12/13/2007,Y  
ALD094476413,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,12/05/2007,N  
ALR000043851,AL,1,CDI,CASE DEVELOPMENT INSPECTION,S  ,01/09/2007,Y  
ALD085774875,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,03/25/1997,Y  
ALD085765808,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,02/01/1999,N  
ALD085765808,AL,SFQ,FRR,FINANCIAL RECORD REVIEW,S  ,02/04/1999,N  
ALD085765808,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,03/05/1999,Y  
ALD085765808,AL,SFQ,FRR,FINANCIAL RECORD REVIEW,S  ,04/01/1999,N  
ALD085765808,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,04/23/1999,N  
ALD085765808,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,05/20/1999,N  
ALD085765808,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,08/18/1999,Y  
ALD085765808,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,09/14/1999,N  
ALD085765808,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,10/22/1999,Y  
ALD085765808,AL,SFQ,OAM,OPERATION AND MAINTENANCE INSPECTION,S  ,11/09/1999,N  
ALD085765808,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,12/10/1999,N  
ALD085765808,AL,SFQ,FRR,FINANCIAL RECORD REVIEW,S  ,01/24/2000,N  
ALD085765808,AL,SFR,NRR,NON-FINANCIAL RECORD REVIEW,S  ,12/18/1995,N  
ALD085765808,AL,SFR,NRR,NON-FINANCIAL RECORD REVIEW,S  ,09/27/1996,N  
ALD085765808,AL,SFR,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,11/04/1996,Y  
ALD085767697,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,12/14/1993,Y  
ALD085767697,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,02/18/1994,Y  
ALD085774040,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,08/17/1989,Y  
ALD085774040,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,06/18/2002,N  
ALD085774040,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,03/16/1989,Y  
ALD085774040,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,02/23/1994,Y  
ALD085765808,AL,APT,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,X  ,03/04/1999,Y  
ALD077657427,AL,2,FCI,FOCUSED COMPLIANCE INSPECTION,S  ,09/12/1988,N  
ALD077657427,AL,3,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,01/23/1987,N  
ALD077657427,AL,4,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,01/20/1987,N  
ALD077657427,AL,5,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,03/02/1987,N  
ALD077647691,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,05/21/1993,N  
ALD077647691,AL,SFQ,FCI,FOCUSED COMPLIANCE INSPECTION,S  ,09/09/1993,N  
ALD077647691,AL,SFQ,FCI,FOCUSED COMPLIANCE INSPECTION,S  ,03/01/1996,Y  
ALD077647691,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,03/07/1997,Y  
ALD077647691,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,05/02/1997,Y  
ALD077647691,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,05/28/1997,Y  
ALD077647691,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,07/23/1997,Y  
ALD077647691,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,08/18/1997,Y  
ALD077647691,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,10/03/1997,Y  
ALD077647691,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,05/28/1998,N  
ALD077647691,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,10/16/1998,Y  
ALD077647691,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,12/07/1998,Y  
ALD077647691,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,11/17/1999,N  
ALD077649192,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,04/24/1997,N  
ALD077649259,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,05/13/2003,Y  
ALD077649259,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,10/22/1992,Y  
ALD077649259,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,06/27/1996,Y  
ALD077649259,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,08/22/1996,Y  
ALD077650117,AL,SFQ,FCI,FOCUSED COMPLIANCE INSPECTION,S  ,03/01/1996,Y  
ALD077650117,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,04/24/1997,N  
ALD077654036,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,07/24/2002,Y  
ALD077654036,AL,1,NRR,NON-FINANCIAL RECORD REVIEW,S  ,08/09/2002,Y  
ALD077640001,AL,SFQ,FRR,FINANCIAL RECORD REVIEW,S  ,05/31/1995,N  
ALD063690705,AL,SFQ,FCI,FOCUSED COMPLIANCE INSPECTION,S  ,09/10/1993,N  
ALD063690705,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,03/17/1994,Y  
ALD063690705,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,09/15/1994,Y  
ALD063690705,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,05/12/1995,Y  
ALD063690705,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,08/04/1995,Y  
ALD063690705,AL,SFQ,FCI,FOCUSED COMPLIANCE INSPECTION,S  ,08/14/1995,N  
ALD063690705,AL,SFQ,FCI,FOCUSED COMPLIANCE INSPECTION,S  ,04/17/1997,N  
ALD063690705,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/22/1998,N  
ALD063690705,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,11/18/1999,N  
ALD063690903,AL,2,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,02/24/1988,N  
ALD063690903,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,02/14/1994,N  
ALD063690903,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,05/13/1998,Y  
ALR000030650,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/11/2003,Y  
ALR000030718,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,07/30/2003,Y  
AL0000936781,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,05/12/2005,Y  
AL0000942268,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,11/07/1996,Y  
AL0000942268,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,12/11/1996,Y  
AL0000943027,AL,SFQ,FCI,FOCUSED COMPLIANCE INSPECTION,S  ,10/07/1994,N  
ALD000737288,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,10/22/2002,Y  
ALD000737288,AL,2,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,X  ,07/08/1986,Y  
ALD000737288,AL,3,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,06/19/1987,Y  
ALD000737288,AL,4,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,01/09/1989,Y  
ALD000737288,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,02/23/1994,Y  
ALD000737288,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,11/17/1994,Y  
ALD000737288,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,01/24/1996,Y  
ALD000737288,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,04/08/1996,Y  
ALD000737288,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,07/01/1997,N  
ALD000737288,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,01/07/2000,N  
ALD000737296,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,03/23/1994,N  
ALD000737296,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,12/17/1997,N  
AL0000980730,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,07/09/1998,N  
AL0000988089,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,12/14/1994,Y  
AL0000988089,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,03/28/1995,Y  
AL0000989517,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,11/19/1998,N  
AL0000989541,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,04/23/2003,Y  
AL0000989541,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,01/25/2006,N  
AL0000989541,AL,JLB,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,E  ,02/03/1998,Y  
AL0000819441,AL,1,CAV,COMPLIANCE ASSISTANCE VISIT,E  ,06/07/2001,Y  
AL0000842542,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,10/05/1998,N  
AL0000851899,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,06/18/1996,N  
AL0000859272,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,10/16/1995,N  
AL0000859280,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,10/17/1995,N  
AL0000859421,AL,1,FCI,FOCUSED COMPLIANCE INSPECTION,S  ,12/02/2004,N  
AL0000859421,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,12/12/2005,N  
AL0000859421,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,X  ,12/12/2005,N  
AL0000859421,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,10/20/1994,N  
AL0000859421,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,05/11/1995,N  
AL0000859421,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,08/21/1995,N  
ALD981751563,AL,1,GME,GROUNDWATER MONITORING EVALUATION,S  ,08/23/2001,N  
AL0000233536,AL,1,NRR,NON-FINANCIAL RECORD REVIEW,S  ,06/08/2004,Y  
AL0000262626,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,06/26/2003,Y  
AL0000262626,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,06/28/2005,Y  
AL0000262634,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,12/13/1994,Y  
AL0000262634,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,11/13/1996,N  
AL0000262659,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,11/02/2000,Y  
AL0000262659,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,07/31/2002,Y  
AL0000262659,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,06/19/2000,Y  
AL0000262659,AL,SFQ,FCI,FOCUSED COMPLIANCE INSPECTION,S  ,08/07/2000,Y  
AL0000262667,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/22/2004,Y  
AL0000262667,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,12/29/1998,N  
ALD981923584,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,10/14/1999,N  
ALD981923642,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,07/14/1989,N  
ALD981923642,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,03/12/1996,N  
ALD981923659,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,11/15/2000,N  
ALD981923659,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,08/31/2005,Y  
ALD981923659,AL,1,NRR,NON-FINANCIAL RECORD REVIEW,S  ,11/07/2005,N  
ALD981923659,AL,1,NRR,NON-FINANCIAL RECORD REVIEW,S  ,02/02/2006,N  
ALD981923659,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,02/05/1998,Y  
ALD981923659,AL,SFQ,SNN,NOT A SIGNIFICANT NON-COMPLIER,S  ,03/01/1998,N  
ALD981923659,AL,SFQ,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,08/05/1998,Y  
ALD981923659,AL,SFQ,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,09/05/1998,N  
ALD981923659,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,06/10/1999,N  
ALD981923659,AL,SFR,SNY,SIGNIFICANT NON-COMPLIER,S  ,02/05/1998,Y  
ALD981923709,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,07/08/1998,N  
ALD981923717,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/17/1997,N  
ALD981923725,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,01/28/1998,N  
ALD981919368,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/17/1991,Y  
ALD981919368,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,01/08/1992,Y  
ALD981919368,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,11/02/1995,Y  
ALD981919368,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,01/10/1996,Y  
ALD981919368,AL,SFQ,FCI,FOCUSED COMPLIANCE INSPECTION,S  ,03/01/1996,Y  
ALD981919368,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,04/23/1997,Y  
ALD981919368,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,05/27/1997,Y  
ALD981919368,AL,SFQ,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,06/26/1997,Y  
ALD981028772,AL,1,NRR,NON-FINANCIAL RECORD REVIEW,S  ,09/06/2000,N  
ALD981028772,AL,1,GME,GROUNDWATER MONITORING EVALUATION,S  ,05/01/2001,N  
ALD981028772,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,03/09/1999,Y  
ALD981028798,AL,1,FRR,FINANCIAL RECORD REVIEW,S  ,05/02/1988,Y  
ALD981028798,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,06/12/2003,Y  
ALD981028798,AL,2,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,07/20/1988,N  
ALD981028798,AL,3,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,03/21/1989,N  
ALD981028798,AL,4,FRR,FINANCIAL RECORD REVIEW,S  ,04/26/1989,N  
ALD981028798,AL,5,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,11/14/1989,N  
ALD981028798,AL,6,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,05/24/1990,N  
ALD981028798,AL,9,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,06/17/1987,Y  
ALD981028798,AL,10,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,06/17/1987,N  
ALD981028798,AL,11,FRR,FINANCIAL RECORD REVIEW,S  ,05/20/1987,N  
ALD981028798,AL,JLB,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,X  ,03/24/1998,Y  
ALD981028798,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,02/19/1991,Y  
ALD981028798,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,11/13/1991,Y  
ALD981028798,AL,SFQ,FRR,FINANCIAL RECORD REVIEW,S  ,05/26/1992,N  
ALD981028798,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,03/17/1993,N  
ALD981028798,AL,SFQ,FRR,FINANCIAL RECORD REVIEW,S  ,05/19/1993,N  
ALD981028798,AL,SFQ,FRR,FINANCIAL RECORD REVIEW,S  ,05/25/1994,N  
ALD981028798,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,07/01/1994,Y  
ALD981028798,AL,SFQ,FRR,FINANCIAL RECORD REVIEW,S  ,05/31/1995,N  
ALD981028798,AL,SFQ,FRR,FINANCIAL RECORD REVIEW,S  ,06/06/1996,N  
ALD981028798,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,07/22/1996,N  
ALD981028798,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,03/24/1998,Y  
ALD981026677,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,05/21/1999,Y  
ALD981027097,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,10/17/1990,Y  
ALD981027097,AL,1,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,08/22/2001,N  
ALD981027097,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,02/17/1993,Y  
ALD981027097,AL,SFQ,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,08/18/1993,N  
ALD094476793,AL,SFQ,FRR,FINANCIAL RECORD REVIEW,S  ,12/08/1997,N  
ALD094476793,AL,SFQ,FRR,FINANCIAL RECORD REVIEW,S  ,02/04/1998,N  
ALD094476793,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,02/24/1998,N  
ALD094476793,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,03/20/1998,N  
ALD094476793,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,03/23/1998,N  
ALD094476793,AL,SFQ,NRR,NON-FINANCIAL RECORD REVIEW,S  ,07/01/1998,N  
ALD094476793,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,07/31/1998,N  
ALD008149858,AL,SFQ,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,03/11/1992,N  
ALD008149858,AL,SFQ,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,05/26/1994,Y  
ALD004019642,AL,1,FRR,FINANCIAL RECORD REVIEW,S  ,01/30/2002,N  
ALD004019642,AL,1,NRR,NON-FINANCIAL RECORD REVIEW,S  ,03/11/2002,N  
